fight_url,winner
http://ufcstats.com/fight-details/60162c95d921d1ae,Matt Schnell
http://ufcstats.com/fight-details/e3acb789f7dcd34c,Lauren Murphy
http://ufcstats.com/fight-details/f6ab2eec90980ac0,Claudio Silva
http://ufcstats.com/fight-details/94560d1dc6248347,Miranda Granger
http://ufcstats.com/fight-details/c4704eab5e2f51b8,Max Holloway
http://ufcstats.com/fight-details/240e9389cca3bd18,Cristiane Justino
http://ufcstats.com/fight-details/e186bd5e556f1b5e,Geoff Neal
http://ufcstats.com/fight-details/7ed98f8d1ffae082,Arman Tsarukyan
http://ufcstats.com/fight-details/dbca9f6bb7290c0d,Krzysztof Jotko
http://ufcstats.com/fight-details/dfa2fda311df08cf,Viviane Araujo
http://ufcstats.com/fight-details/10b31e991c2d0d4e,Hakeem Dawodu
http://ufcstats.com/fight-details/25c4013fc187762a,Gavin Tucker
http://ufcstats.com/fight-details/bc1787883f9328be,Deiveson Figueiredo
http://ufcstats.com/fight-details/68c77a11b2d308dd,Gillian Robertson
http://ufcstats.com/fight-details/d47fd8fc3886f86c,Erik Koch
http://ufcstats.com/fight-details/816662e622987a14,Leon Edwards
http://ufcstats.com/fight-details/15ce105716441c54,Walt Harris
http://ufcstats.com/fight-details/88b1d4f951070f83,Greg Hardy
http://ufcstats.com/fight-details/9d6b46a3cf5ec494,Dan Hooker
http://ufcstats.com/fight-details/c92308bbd6107b11,Alexander Hernandez
http://ufcstats.com/fight-details/f065dc596a08a258,Andrei Arlovski
http://ufcstats.com/fight-details/96d33e46267d4eaf,Alex Caceres
http://ufcstats.com/fight-details/017e0b7e864b0aa3,Raquel Pennington
http://ufcstats.com/fight-details/f711b3ec6bc3c407,Klidson Abreu
http://ufcstats.com/fight-details/dd51d1aed9536da6,Jennifer Maia
http://ufcstats.com/fight-details/bc01ce748a5723df,Ray Borg
http://ufcstats.com/fight-details/24bcade0007c2246,Mario Bautista
http://ufcstats.com/fight-details/c5259566abc552b1,Felipe Colares
http://ufcstats.com/fight-details/edc87836fd998929,Germaine de Randamie
http://ufcstats.com/fight-details/75b1533cc3cafae9,Urijah Faber
http://ufcstats.com/fight-details/138cb102906573f2,Josh Emmett
http://ufcstats.com/fight-details/a7cf716f5d73b558,Karl Roberson
http://ufcstats.com/fight-details/9b0de83b4e504bf6,Marvin Vettori
http://ufcstats.com/fight-details/aa6a9aeeb45577d4,
http://ufcstats.com/fight-details/b436dda934059631,Andre Fili
http://ufcstats.com/fight-details/60be02c5566c8348,Julianna Pena
http://ufcstats.com/fight-details/37a8c442fb38db75,Ryan Hall
http://ufcstats.com/fight-details/ad63c30e22e63344,Jonathan Martinez
http://ufcstats.com/fight-details/2d42ef44ad2470e1,Brianna Fortino
http://ufcstats.com/fight-details/358468724d7d4322,Benito Lopez
http://ufcstats.com/fight-details/8fcdfee81cc604e3,Jon Jones
http://ufcstats.com/fight-details/69c06be4f87ccdab,Amanda Nunes
http://ufcstats.com/fight-details/70af72a72b31fe4d,Jorge Masvidal
http://ufcstats.com/fight-details/531d9676d767da66,Jan Blachowicz
http://ufcstats.com/fight-details/feaffeb1af7e82ef,Michael Chiesa
http://ufcstats.com/fight-details/c48af5eafb532d0a,Arnold Allen
http://ufcstats.com/fight-details/7dc551f8153bd053,Marlon Vera
http://ufcstats.com/fight-details/7fe0cec2b0f1c146,Claudia Gadelha
http://ufcstats.com/fight-details/00f4b6184f6315d0,Song Yadong
http://ufcstats.com/fight-details/e9f00c16810e0e61,Edmen Shahbazyan
http://ufcstats.com/fight-details/f6a03399c7a721cd,Chance Rencountre
http://ufcstats.com/fight-details/934b44ddcb3d95e6,Julia Avila
http://ufcstats.com/fight-details/4e71dbef18157288,Francis Ngannou
http://ufcstats.com/fight-details/2418af6da44fd361,Joseph Benavidez
http://ufcstats.com/fight-details/5fcf65d4de66c970,Demian Maia
http://ufcstats.com/fight-details/2b01da1699f0305f,Vinc Pichel
http://ufcstats.com/fight-details/966bf043577f8b6a,Drew Dober
http://ufcstats.com/fight-details/c770192a9f3261cd,Alonzo Menifield
http://ufcstats.com/fight-details/8f5d5dd10a167cc0,Ricardo Ramos
http://ufcstats.com/fight-details/c0982b3919cc74f0,Eryk Anders
http://ufcstats.com/fight-details/3f8c6e31ebbe54bc,Jared Gordon
http://ufcstats.com/fight-details/7ce7075951c9aa31,Dalcha Lungiambula
http://ufcstats.com/fight-details/e460bf4db340ca9e,Amanda Ribas
http://ufcstats.com/fight-details/9ba051e0f5674108,Maurice Greene
http://ufcstats.com/fight-details/aec1339028f3416c,Chan Sung Jung
http://ufcstats.com/fight-details/4096b302747d47b3,Randy Brown
http://ufcstats.com/fight-details/8f1b727757a60c07,Andre Ewell
http://ufcstats.com/fight-details/13129c1f044fdd47,Andrea Lee
http://ufcstats.com/fight-details/b1da312483a974b3,Kevin Holland
http://ufcstats.com/fight-details/f047e3605f8852d8,Dan Ige
http://ufcstats.com/fight-details/6e9cf53cd87e1b7e,Ashley Yoder
http://ufcstats.com/fight-details/ab4862ea4cbd0750,Luis Pena
http://ufcstats.com/fight-details/e4559c3cce6edec1,Jairzinho Rozenstruik
http://ufcstats.com/fight-details/fa98e2b8dceca9bb,Molly McCann
http://ufcstats.com/fight-details/f81f8cfe30e0a1e9,Deron Winn
http://ufcstats.com/fight-details/cf4199c8517bc1fd,Henry Cejudo
http://ufcstats.com/fight-details/4127b45c3d546eef,Valentina Shevchenko
http://ufcstats.com/fight-details/323dc938d93a849b,Tony Ferguson
http://ufcstats.com/fight-details/fe0c844a671dd6d8,Petr Yan
http://ufcstats.com/fight-details/cd2ceb5530529c9f,Blagoy Ivanov
http://ufcstats.com/fight-details/56403d0fd259c5d9,Tatiana Suarez
http://ufcstats.com/fight-details/17753b728e5404aa,Aljamain Sterling
http://ufcstats.com/fight-details/a4446299c1f85d74,Alexa Grasso
http://ufcstats.com/fight-details/bf2a9732af50c84c,Calvin Kattar
http://ufcstats.com/fight-details/97c76d44699f7c93,Yan Xiaonan
http://ufcstats.com/fight-details/a255ed658a2ac9bb,Darren Stewart
http://ufcstats.com/fight-details/aa430402314b4459,Eddie Wineland
http://ufcstats.com/fight-details/82eb6fa58ae52428,Katlyn Cerminara
http://ufcstats.com/fight-details/4f9939af9a1d40a3,Anthony Smith
http://ufcstats.com/fight-details/138c8807fef52564,Aleksandar Rakic
http://ufcstats.com/fight-details/2ca4a039c07acd38,Makwan Amirkhani
http://ufcstats.com/fight-details/a5acaa5f693529dd,Christos Giagos
http://ufcstats.com/fight-details/c53cb796b4a4cdb8,Daniel Teymur
http://ufcstats.com/fight-details/93330422e1f2e0be,Sergey Khandozhko
http://ufcstats.com/fight-details/f993be991eea6016,Lina Lansberg
http://ufcstats.com/fight-details/e1bd72aba46f46a1,Leonardo Santos
http://ufcstats.com/fight-details/fedb6a1b15b05694,Frank Camacho
http://ufcstats.com/fight-details/b58972ad7dcf65e6,Bea Malecki
http://ufcstats.com/fight-details/a072481f307dc8aa,Devin Clark
http://ufcstats.com/fight-details/a4e210bcdcc1bf5b,Joel Alvarez
http://ufcstats.com/fight-details/d401522de73b7bee,Rafael Dos Anjos
http://ufcstats.com/fight-details/9fb9af6599d67b1d,Ian Heinisch
http://ufcstats.com/fight-details/4fe799b4fa1afb76,Felicia Spencer
http://ufcstats.com/fight-details/083a6edd8bb21bc8,Vicente Luque
http://ufcstats.com/fight-details/5782666ca117fa5b,Charles Oliveira
http://ufcstats.com/fight-details/65c1ca715dfdbe05,Davi Ramos
http://ufcstats.com/fight-details/1f5178fe56c5423f,Aspen Ladd
http://ufcstats.com/fight-details/031647c36d12788f,Desmond Green
http://ufcstats.com/fight-details/04c9ebe419195f8b,Michel Pereira
http://ufcstats.com/fight-details/476a6245b43f3119,Grant Dawson
http://ufcstats.com/fight-details/f27e8d63f526d326,Ed Herman
http://ufcstats.com/fight-details/35f80e003d16a439,Zak Cummings
http://ufcstats.com/fight-details/115fa6f5f3e51bbb,Julio Arce
http://ufcstats.com/fight-details/07c00213ec388e07,Jessica Andrade
http://ufcstats.com/fight-details/a08dffad240dc3d4,Jared Cannonier
http://ufcstats.com/fight-details/7b53967f282a0d0a,Alexander Volkanovski
http://ufcstats.com/fight-details/3d941525f5c623e3,Laureano Staropoli
http://ufcstats.com/fight-details/8cf4836e2b43c241,Irene Aldana
http://ufcstats.com/fight-details/413a4c217ee0193f,Ryan Spann
http://ufcstats.com/fight-details/017c090e9e8d2957,Thiago Moises
http://ufcstats.com/fight-details/2b038a467a89c73c,Warlley Alves
http://ufcstats.com/fight-details/0febad4c4a3d69fc,Clay Guida
http://ufcstats.com/fight-details/707cb14717df5960,Luana Carolina
http://ufcstats.com/fight-details/1218cba28d4dce94,Raoni Barcelos
http://ufcstats.com/fight-details/e4bbec619aa04dea,Viviane Araujo
http://ufcstats.com/fight-details/73eff675e2aae30c,Donald Cerrone
http://ufcstats.com/fight-details/ad59540382d5b7f6,Derek Brunson
http://ufcstats.com/fight-details/feaf740e3ae53b7c,Shane Burgos
http://ufcstats.com/fight-details/e6b2d6d33968c66c,Merab Dvalishvili
http://ufcstats.com/fight-details/e939acbd9894c686,Walt Harris
http://ufcstats.com/fight-details/a6cc776330194937,Andrew Sanchez
http://ufcstats.com/fight-details/3011439ecaf74180,Macy Chiasson
http://ufcstats.com/fight-details/c936527df280b8b4,Vince Morales
http://ufcstats.com/fight-details/003c84fc7c3fa028,Nordine Taleb
http://ufcstats.com/fight-details/a3731057c8775716,Matt Sayles
http://ufcstats.com/fight-details/0bc354fbb6e99ab6,Arjan Bhullar
http://ufcstats.com/fight-details/16a05f3c4a765f65,Cole Smith
http://ufcstats.com/fight-details/f0ca713121289d24,Jack Hermansson
http://ufcstats.com/fight-details/c68e57c19c82d500,Greg Hardy
http://ufcstats.com/fight-details/3286d8406eff5c85,Mike Perry
http://ufcstats.com/fight-details/bda97d9a44a89d52,Glover Teixeira
http://ufcstats.com/fight-details/bcb697c4317f0997,Cory Sandhagen
http://ufcstats.com/fight-details/721d870849de4a57,Roosevelt Roberts
http://ufcstats.com/fight-details/80e68a6453e15ab9,Takashi Sato
http://ufcstats.com/fight-details/3256d907f58af95e,Augusto Sakai
http://ufcstats.com/fight-details/f08ccad48500eb2b,Carla Esparza
http://ufcstats.com/fight-details/c2bcdcc472228768,Gilbert Burns
http://ufcstats.com/fight-details/3b6c18a966a2cea4,Jim Miller
http://ufcstats.com/fight-details/c300085cc08357b5,Angela Hill
http://ufcstats.com/fight-details/7c13de66ce543d84,Dhiego Lima
http://ufcstats.com/fight-details/470a3c1b89504258,Alistair Overeem
http://ufcstats.com/fight-details/103a7d8c4f17714b,Islam Makhachev
http://ufcstats.com/fight-details/2a2b00e9bfd089cc,Sergei Pavlovich
http://ufcstats.com/fight-details/a40c70d5a1a1be01,Roxanne Modafferi
http://ufcstats.com/fight-details/e458ace6a440b738,Krzysztof Jotko
http://ufcstats.com/fight-details/1b4374c9d7e5139c,Movsar Evloev
http://ufcstats.com/fight-details/23ba354e606df0ac,Sultan Aliev
http://ufcstats.com/fight-details/d9a797f632686568,Alexander Yakovlev
http://ufcstats.com/fight-details/0bc7e4852f75a06d,Shamil Abdurakhimov
http://ufcstats.com/fight-details/56f984ac83fb34cc,Michal Oleksiejczuk
http://ufcstats.com/fight-details/75bc89630027c601,Magomed Mustafaev
http://ufcstats.com/fight-details/87126427cfcaee52,Dustin Poirier
http://ufcstats.com/fight-details/9bfda7c26578aaac,Israel Adesanya
http://ufcstats.com/fight-details/e0d92694d8a2d38b,Khalil Rountree Jr.
http://ufcstats.com/fight-details/7dc87736c304b3dd,Dwight Grant
http://ufcstats.com/fight-details/d22c19fd92426567,Nikita Krylov
http://ufcstats.com/fight-details/31b283a5559ad44d,Matt Frevola
http://ufcstats.com/fight-details/c6b040021b4ceb0f,Alexandre Pantoja
http://ufcstats.com/fight-details/bf719cf83cab229b,Max Griffin
http://ufcstats.com/fight-details/2456c4550c26e5e8,Khalid Taha
http://ufcstats.com/fight-details/23fd92555246d61e,Belal Muhammad
http://ufcstats.com/fight-details/8da5849a6e7307bf,Montel Jackson
http://ufcstats.com/fight-details/75e580d5ea37c519,Poliana Botelho
http://ufcstats.com/fight-details/79da0eacafb22f86,Brandon Davis
http://ufcstats.com/fight-details/b309cdde35310875,Justin Gaethje
http://ufcstats.com/fight-details/a0163cdde4ec785d,Jack Hermansson
http://ufcstats.com/fight-details/5c70b175f08ca141,Josh Emmett
http://ufcstats.com/fight-details/b70e72f23446520a,Michelle Waterson-Gomez
http://ufcstats.com/fight-details/1d8ee477e682a8fc,Paul Craig
http://ufcstats.com/fight-details/818b55b087013e64,Sodiq Yusuff
http://ufcstats.com/fight-details/f5a038c18f7a44fc,Marina Rodriguez
http://ufcstats.com/fight-details/b7ff74563d034519,Desmond Green
http://ufcstats.com/fight-details/6173056f0e080ca6,Kevin Aguilar
http://ufcstats.com/fight-details/7dc3ada8f2135477,Kevin Holland
http://ufcstats.com/fight-details/93a081342561d0c3,Casey Kenney
http://ufcstats.com/fight-details/b695fc80bd538172,Maryna Moroz
http://ufcstats.com/fight-details/3db15d45e8490c22,Alex Perez
http://ufcstats.com/fight-details/56ae02578b1163ee,Anthony Pettis
http://ufcstats.com/fight-details/9532ebf4d9405e65,Curtis Blaydes
http://ufcstats.com/fight-details/ced0e31df74f27d6,John Makdessi
http://ufcstats.com/fight-details/eb096b0196a7ff65,Jussier Formiga
http://ufcstats.com/fight-details/3812b265afd78186,Luis Pena
http://ufcstats.com/fight-details/55b53fdad307b708,Maycee Barber
http://ufcstats.com/fight-details/721b23d896a44e2e,Bryce Mitchell
http://ufcstats.com/fight-details/971b3d35c302cf8f,Marlon Vera
http://ufcstats.com/fight-details/8d70694ceeb0dc9a,Jennifer Maia
http://ufcstats.com/fight-details/0f9679fda36f7f41,Randa Markos
http://ufcstats.com/fight-details/0717bc30025f3656,Chris Gutierrez
http://ufcstats.com/fight-details/469fba0129c95278,Jordan Espinosa
http://ufcstats.com/fight-details/c6dd17ab89437805,Jorge Masvidal
http://ufcstats.com/fight-details/e068f14acd47ed69,Leon Edwards
http://ufcstats.com/fight-details/826fb989c0e6208e,Dominick Reyes
http://ufcstats.com/fight-details/40687c9412e0c279,Nathaniel Wood
http://ufcstats.com/fight-details/8a8190f3f71408a4,Claudio Silva
http://ufcstats.com/fight-details/437c6e18f41287f1,Jack Marshman
http://ufcstats.com/fight-details/8cc4c597aecbfef5,Arnold Allen
http://ufcstats.com/fight-details/44ab00737c3fb890,Marc Diakiese
http://ufcstats.com/fight-details/6ada4f4286e4261d,Saparbeg Safarov
http://ufcstats.com/fight-details/bcef35d6e0964f01,Dan Ige
http://ufcstats.com/fight-details/a2f4acc81f7886a2,Molly McCann
http://ufcstats.com/fight-details/9763e27bf80abe42,Mike Grundy
http://ufcstats.com/fight-details/1b1792afe4457e83,Junior Dos Santos
http://ufcstats.com/fight-details/710c7f8c7dc2af46,Elizeu Zaleski dos Santos
http://ufcstats.com/fight-details/aeb0322f619213b1,Niko Price
http://ufcstats.com/fight-details/4b1606ab1893c242,Blagoy Ivanov
http://ufcstats.com/fight-details/9cfad21ef1911728,Beneil Dariush
http://ufcstats.com/fight-details/aaad7e29825b3264,Omari Akhmedov
http://ufcstats.com/fight-details/51808d929c84b8ae,Anthony Rocco Martin
http://ufcstats.com/fight-details/fb34734f84d0a14d,Yana Santos
http://ufcstats.com/fight-details/ddcfa590f4644240,Grant Dawson
http://ufcstats.com/fight-details/b776b08e2cc6aa0c,Maurice Greene
http://ufcstats.com/fight-details/858696528ab7035a,Matt Schnell
http://ufcstats.com/fight-details/583f2c3cd0e2385b,Alex Morono
http://ufcstats.com/fight-details/6c9bf1d285cf5dd4,Alex White
http://ufcstats.com/fight-details/5b9f545890407976,Jon Jones
http://ufcstats.com/fight-details/851645c373f50e16,Kamaru Usman
http://ufcstats.com/fight-details/97dabff880f33202,Ben Askren
http://ufcstats.com/fight-details/ec149b086b0e7fac,Zhang Weili
http://ufcstats.com/fight-details/39fa341fb9161d6f,Pedro Munhoz
http://ufcstats.com/fight-details/bac3ac8d7330d05d,Zabit Magomedsharipov
http://ufcstats.com/fight-details/7adaf85915993137,Johnny Walker
http://ufcstats.com/fight-details/3744d4cdaa6b242b,Cody Stamann
http://ufcstats.com/fight-details/e3826e06d68ed4af,Diego Sanchez
http://ufcstats.com/fight-details/7a26c9407ef64e10,Edmen Shahbazyan
http://ufcstats.com/fight-details/8adc6266a7c2fd40,Macy Chiasson
http://ufcstats.com/fight-details/0405e4446e8f239a,Hannah Cifers
http://ufcstats.com/fight-details/cb010b41cd20a1ed,Thiago Santos
http://ufcstats.com/fight-details/4de28817db9fc9d8,Stefan Struve
http://ufcstats.com/fight-details/34c649f3f43a919b,Michal Oleksiejczuk
http://ufcstats.com/fight-details/1db00b3e736c22bf,Liz Carmouche
http://ufcstats.com/fight-details/244aa8f002274344,Petr Yan
http://ufcstats.com/fight-details/14c505d7ad55883c,Magomed Ankalaev
http://ufcstats.com/fight-details/fd438db3e60f062a,Dwight Grant
http://ufcstats.com/fight-details/c827f5212a34bf2e,Chris Fishgold
http://ufcstats.com/fight-details/4e22e3cdb8757be1,Gillian Robertson
http://ufcstats.com/fight-details/18d6df67968bf06b,Damir Hadzovic
http://ufcstats.com/fight-details/c77486266b05f934,Ismail Naurdiev
http://ufcstats.com/fight-details/9af62d6e404c1002,Diego Ferreira
http://ufcstats.com/fight-details/e4b13f7f43018ec0,Damir Ismagulov
http://ufcstats.com/fight-details/01983cba42704c49,Francis Ngannou
http://ufcstats.com/fight-details/a212e4c197983ad1,Paul Felder
http://ufcstats.com/fight-details/354425c41008a01f,Cynthia Calvillo
http://ufcstats.com/fight-details/c8bc7e668ffffc7c,Kron Gracie
http://ufcstats.com/fight-details/1521f94cafdfd783,Vicente Luque
http://ufcstats.com/fight-details/0a4247ba4ae1cca5,Andre Fili
http://ufcstats.com/fight-details/58e21d505c082a9e,Aljamain Sterling
http://ufcstats.com/fight-details/0d698108c5f5d1d6,Manny Bermudez
http://ufcstats.com/fight-details/bdeca00572419011,Andrea Lee
http://ufcstats.com/fight-details/f96f719ad667dd96,Nik Lentz
http://ufcstats.com/fight-details/7fec3b1ec923ad24,Luke Sanders
http://ufcstats.com/fight-details/a9184def876faec6,Emily Whitmire
http://ufcstats.com/fight-details/4eb91cfc892a108e,Israel Adesanya
http://ufcstats.com/fight-details/aa71cf96ba4e5a36,Lando Vannata
http://ufcstats.com/fight-details/069e3e704cbf6337,Ricky Simon
http://ufcstats.com/fight-details/fd1854062406d287,Montana De La Rosa
http://ufcstats.com/fight-details/e4862c4f20117cb8,Jimmy Crute
http://ufcstats.com/fight-details/5ff8463edf8155c0,Devonte Smith
http://ufcstats.com/fight-details/49f7186e1e3cf6c8,Shane Young
http://ufcstats.com/fight-details/51db35a3cf225bda,Kai Kara-France
http://ufcstats.com/fight-details/b247a1900cfae052,Kyung Ho Kang
http://ufcstats.com/fight-details/11c0ef97497303ef,Jalin Turner
http://ufcstats.com/fight-details/8e43d61ca6f2d904,Jonathan Martinez
http://ufcstats.com/fight-details/4e8b2357fea211e9,Marlon Moraes
http://ufcstats.com/fight-details/300f1489174a3ece,Jose Aldo
http://ufcstats.com/fight-details/ce246b336b6bd638,Demian Maia
http://ufcstats.com/fight-details/85036b967403cdab,Charles Oliveira
http://ufcstats.com/fight-details/44cfd4330eb6e2bf,Johnny Walker
http://ufcstats.com/fight-details/53abea410a0541c8,Livinha Souza
http://ufcstats.com/fight-details/ebb685a81f65ce1b,Markus Perez
http://ufcstats.com/fight-details/904e0e46392dff93,Mara Romero Borella
http://ufcstats.com/fight-details/59097097bc09cdef,Thiago Alves
http://ufcstats.com/fight-details/491b7d974254596d,Jairzinho Rozenstruik
http://ufcstats.com/fight-details/818456a713fdabe6,Geraldo de Freitas
http://ufcstats.com/fight-details/9192053a3884aadf,Said Nurmagomedov
http://ufcstats.com/fight-details/8f8a6c578308d014,Rogerio Bontorin
http://ufcstats.com/fight-details/85511ab7fd9ed061,Henry Cejudo
http://ufcstats.com/fight-details/8da2c348ba6001a0,Allen Crowder
http://ufcstats.com/fight-details/0261adcfc6e49150,Gregor Gillespie
http://ufcstats.com/fight-details/4738cd4cd8d33eeb,Joseph Benavidez
http://ufcstats.com/fight-details/7ddd21d48e3b34b9,Paige VanZant
http://ufcstats.com/fight-details/5d1f24e034772338,Glover Teixeira
http://ufcstats.com/fight-details/3dd0951b8855137d,Donald Cerrone
http://ufcstats.com/fight-details/77c6a6f33289b872,Joanne Wood
http://ufcstats.com/fight-details/8a9c8f1d53d8c664,Alonzo Menifield
http://ufcstats.com/fight-details/efbab76bedbfb65d,Cory Sandhagen
http://ufcstats.com/fight-details/2ea1f463620bcd3d,Dennis Bermudez
http://ufcstats.com/fight-details/2cc1fe3570999428,Geoff Neal
http://ufcstats.com/fight-details/e76227f395b94e47,Chance Rencountre
http://ufcstats.com/fight-details/ceaae1db8ccde29c,Jon Jones
http://ufcstats.com/fight-details/3278e45b30f7dd33,Amanda Nunes
http://ufcstats.com/fight-details/1ca41d3b11d88b36,Michael Chiesa
http://ufcstats.com/fight-details/9ee818e10dcf3b45,Corey Anderson
http://ufcstats.com/fight-details/a5ea53104392fa9f,Alexander Volkanovski
http://ufcstats.com/fight-details/819af4bbad55324d,
http://ufcstats.com/fight-details/b0e16dd491bc4fea,Megan Anderson
http://ufcstats.com/fight-details/498e7b0800af226c,Petr Yan
http://ufcstats.com/fight-details/bd7a8c6c74655afc,Ryan Hall
http://ufcstats.com/fight-details/61bf6748cf85eb84,Nathaniel Wood
http://ufcstats.com/fight-details/4de25b19c4dedb14,Uriah Hall
http://ufcstats.com/fight-details/3f5a623cf360c494,Curtis Millender
http://ufcstats.com/fight-details/8ce926b4d38a55a0,Montel Jackson
http://ufcstats.com/fight-details/b9c82dfde8b66e37,Al Iaquinta
http://ufcstats.com/fight-details/920b6f739a36e721,Edson Barboza
http://ufcstats.com/fight-details/4da4c5ef6a4ffc5b,Rob Font
http://ufcstats.com/fight-details/f3e289f1423c0e6f,Charles Oliveira
http://ufcstats.com/fight-details/c0ab927864bb6e98,Zak Ottow
http://ufcstats.com/fight-details/b69d3d55c84f5dd6,Drakkar Klose
http://ufcstats.com/fight-details/92fd2127f46b0cb7,Joaquim Silva
http://ufcstats.com/fight-details/986f0b480389ad25,Jack Hermansson
http://ufcstats.com/fight-details/bf41783b9446891e,Zak Cummings
http://ufcstats.com/fight-details/1b6e5363eb81c409,Dan Ige
http://ufcstats.com/fight-details/05f1e8ff81dbe05b,Mike Rodriguez
http://ufcstats.com/fight-details/c4f443509308dec6,Juan Adams
http://ufcstats.com/fight-details/4e55251b7a0df0c2,Max Holloway
http://ufcstats.com/fight-details/48a2a476d3b59866,Valentina Shevchenko
http://ufcstats.com/fight-details/3a42dd84680f444b,Gunnar Nelson
http://ufcstats.com/fight-details/e0e22d7bc5a293e8,Hakeem Dawodu
http://ufcstats.com/fight-details/37a7dc68f3a0e65d,Thiago Santos
http://ufcstats.com/fight-details/d5577e3272ef3032,Nina Nunes
http://ufcstats.com/fight-details/1fa8537d3992a09a,Gilbert Burns
http://ufcstats.com/fight-details/00b1e95f6aea7027,Jessica Eye
http://ufcstats.com/fight-details/7d679c16024f6f38,Elias Theodorou
http://ufcstats.com/fight-details/41feee2c08af2235,Brad Katona
http://ufcstats.com/fight-details/e909e34cdee01831,Dhiego Lima
http://ufcstats.com/fight-details/fdc97f9b88bdef7d,Diego Ferreira
http://ufcstats.com/fight-details/19d1ae54681bc722,Aleksandar Rakic
http://ufcstats.com/fight-details/b6bd31215bd7ec1f,Junior Dos Santos
http://ufcstats.com/fight-details/20063242f6e40d31,Mauricio Rua
http://ufcstats.com/fight-details/70feb2bfc12b97d4,Justin Willis
http://ufcstats.com/fight-details/60cc0ac9ace28324,Anthony Rocco Martin
http://ufcstats.com/fight-details/0ac4f0c1b4d021f6,Sodiq Yusuff
http://ufcstats.com/fight-details/29f40d82bd128c65,Jimmy Crute
http://ufcstats.com/fight-details/73a299d44d2ef5cd,Aleksei Kunchenko
http://ufcstats.com/fight-details/fa9ec0b8c4b3a84a,Wilson Reis
http://ufcstats.com/fight-details/94dcbc64641cbb6e,Keita Nakamura
http://ufcstats.com/fight-details/c65f4b4c0338d0c1,Kai Kara-France
http://ufcstats.com/fight-details/69279781a89c893e,Christos Giagos
http://ufcstats.com/fight-details/44c60f91b4f7b23d,Damir Ismagulov
http://ufcstats.com/fight-details/0d077813b6164fe1,Kamaru Usman
http://ufcstats.com/fight-details/cc73c73e6e3412d4,Juan Espino
http://ufcstats.com/fight-details/d99b2abf50e9a03e,Macy Chiasson
http://ufcstats.com/fight-details/aa7d691fc6385acb,Pedro Munhoz
http://ufcstats.com/fight-details/5b2835ac76f05993,Edmen Shahbazyan
http://ufcstats.com/fight-details/c2fd3d874f558408,Antonina Shevchenko
http://ufcstats.com/fight-details/4e6bbc5832e55f64,Kevin Aguilar
http://ufcstats.com/fight-details/1785c7fb722d3007,Joseph Benavidez
http://ufcstats.com/fight-details/86046081e767437e,Maurice Greene
http://ufcstats.com/fight-details/6abf4f61a1e11d34,Leah Letson
http://ufcstats.com/fight-details/d2ef04d5f384c05a,Roosevelt Roberts
http://ufcstats.com/fight-details/c7df07266a9597d9,Tim Means
http://ufcstats.com/fight-details/e3f31cdd33b4ca92,Raoni Barcelos
http://ufcstats.com/fight-details/12e12307414dafc6,Francis Ngannou
http://ufcstats.com/fight-details/1c43b38c1f4bdbe2,Alistair Overeem
http://ufcstats.com/fight-details/d755a29a49c9ee09,Song Yadong
http://ufcstats.com/fight-details/21992c366d3b4602,Li Jingliang
http://ufcstats.com/fight-details/9e1853861f58191f,Alex Morono
http://ufcstats.com/fight-details/d1a93a55c8063ff3,Wu Yanan
http://ufcstats.com/fight-details/438fbdd4cf27e324,Rashad Coulter
http://ufcstats.com/fight-details/a932059e61f4c25e,Zhang Weili
http://ufcstats.com/fight-details/43af7c5772e8198f,Pingyuan Liu
http://ufcstats.com/fight-details/e8093d77f566fe51,Yan Xiaonan
http://ufcstats.com/fight-details/02731f017c838ad4,Kevin Holland
http://ufcstats.com/fight-details/8c109a0c53ed9618,Louis Smolka
http://ufcstats.com/fight-details/7e695ad026b2ec66,Santiago Ponzinibbio
http://ufcstats.com/fight-details/f9ab603b763998f7,Ricardo Lamas
http://ufcstats.com/fight-details/51ce499611a5df68,Johnny Walker
http://ufcstats.com/fight-details/3bde8910fabf0dd3,Ian Heinisch
http://ufcstats.com/fight-details/b9a3b520e68f8142,Marlon Vera
http://ufcstats.com/fight-details/99bfad1679112591,Cynthia Calvillo
http://ufcstats.com/fight-details/410aca28fda60f76,Michel Prazeres
http://ufcstats.com/fight-details/961f434fe238f40e,Alexandre Pantoja
http://ufcstats.com/fight-details/85f85003fadf7a7b,Austin Arnett
http://ufcstats.com/fight-details/629c0eb319e01374,Laureano Staropoli
http://ufcstats.com/fight-details/9cd172df74575fd4,Jesus Pinedo
http://ufcstats.com/fight-details/c7bc8750e9503805,Nad Narimani
http://ufcstats.com/fight-details/0ccd16201ac41ef8,Yair Rodriguez
http://ufcstats.com/fight-details/46cfd4aaa02ce202,Donald Cerrone
http://ufcstats.com/fight-details/0a667143584a2d96,Germaine de Randamie
http://ufcstats.com/fight-details/14cf0828d6e373ab,Beneil Dariush
http://ufcstats.com/fight-details/17f69a241aa952fd,Maycee Barber
http://ufcstats.com/fight-details/2c84f2cb1bb23ab8,Michael Trizano
http://ufcstats.com/fight-details/bd5efa4b53dc1642,Ashley Yoder
http://ufcstats.com/fight-details/04d37c1c206c0efd,
http://ufcstats.com/fight-details/933cf2674503c63d,Davi Ramos
http://ufcstats.com/fight-details/79fb77a0b0294aec,Devonte Smith
